GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.sun.tools.javac.util,Constants,246,0,49,0,48,0,39,0,11,0
JaCoCo Coverage Report,com.sun.tools.javac.util,JCDiagnostic.Warning,0,7,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCEndPosTree,14,0,0,0,5,0,3,0,3,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCMemberReference.ReferenceKind,3,70,0,0,1,12,1,2,1,2
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCPolyExpression.PolyKind,0,15,0,0,0,3,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.new DocTreeScanner() {...},22,0,2,0,3,0,3,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.new JCDiagnostic.DiagnosticPosition() {...},35,0,0,0,5,0,5,0,5,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCErroneous,16,6,0,0,5,3,5,1,5,1
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCAttribute,43,0,6,0,11,0,9,0,6,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCPackageDecl,13,15,0,0,4,6,4,3,4,3
JaCoCo Coverage Report,com.sun.tools.javac.tree,TreeInfo.PosKind,37,0,0,0,8,0,3,0,3,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCParam,28,0,0,0,10,0,6,0,6,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCUses,22,0,0,0,8,0,6,0,6,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,TreeMaker.AnnotationBuilder,226,9,10,0,35,2,16,1,11,1
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree,34,31,0,2,10,10,3,9,3,8
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree,237,0,31,0,49,0,27,0,8,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCSkip,16,0,0,0,6,0,5,0,5,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCAssignOp,45,0,2,0,12,0,8,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCBinary,12,31,1,1,3,9,4,4,3,4
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCExports,28,0,0,0,10,0,7,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCText,16,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,TreeInfo.DeclScanner,109,0,20,0,27,0,19,0,9,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCBindingPattern,5,17,0,0,2,7,2,4,2,4
JaCoCo Coverage Report,com.sun.tools.javac.tree,Pretty.UncheckedIOException,6,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.LetExpr,10,15,0,0,2,6,2,3,2,3
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCSee,16,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCUnknownInlineTag,23,0,0,0,8,0,5,0,5,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCEntity,16,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCLambda,15,46,2,4,6,14,6,6,4,5
JaCoCo Coverage Report,com.sun.tools.javac.tree,TreeInfo.new TreeScanner() {...},36,0,4,0,9,0,4,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCExpressionStatement,31,12,0,0,9,5,4,3,4,3
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCUnknownBlockTag,23,0,0,0,8,0,5,0,5,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCIdent,5,20,0,0,2,7,2,4,2,4
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCStartElement,28,0,0,0,10,0,6,0,6,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCPrimitiveTypeTree,6,17,0,0,2,6,2,4,2,4
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCFieldAccess,5,26,0,0,2,9,2,5,2,5
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCClassDecl,62,39,8,0,15,14,11,5,7,5
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCAnnotation,34,0,0,0,11,0,7,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCBlockTag,7,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCTypeApply,5,23,0,0,2,8,2,5,2,5
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCTypeCast,8,20,0,0,3,7,3,4,3,4
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCHidden,16,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCBreak,37,0,4,0,10,0,9,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,TreeMaker.new JCTree.JCNewClass() {...},13,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCMethodDecl,34,39,0,0,11,14,11,3,11,3
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCSnippet,22,0,0,0,8,0,5,0,5,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCTry,40,0,0,0,14,0,9,0,9,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCAuthor,16,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCUses,22,0,0,0,8,0,5,0,5,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCDefaultCaseLabel,20,0,0,0,9,0,7,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCStatement,0,15,0,0,0,5,0,3,0,3
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCWhileLoop,28,0,0,0,10,0,7,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCCompilationUnit,78,87,18,10,17,21,20,8,8,6
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCInheritDoc,10,0,0,0,3,0,3,0,3,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,TreeInfo,1405,739,338,124,333,170,293,88,44,36
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCThrow,22,0,0,0,8,0,6,0,6,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCComment,16,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCAssert,28,0,0,0,10,0,7,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCLambda.ParameterKind,0,15,0,0,0,3,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCProvides,22,0,0,0,8,0,5,0,5,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCParenthesizedPattern,22,0,0,0,9,0,6,0,6,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCOperatorExpression.OperandPos,0,15,0,0,0,3,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCContinue,25,0,0,0,9,0,6,0,6,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCDocComment,54,0,0,0,18,0,10,0,10,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCProvides,28,0,0,0,10,0,7,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCModuleDecl,41,0,0,0,14,0,9,0,9,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCSwitchExpression,31,0,0,0,11,0,7,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.Visitor,214,59,0,0,54,15,54,15,54,15
JaCoCo Coverage Report,com.sun.tools.javac.tree,Pretty,3401,0,335,0,1017,0,287,0,99,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCNewArray,17,29,0,0,6,10,6,4,6,4
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.Tag,30,688,12,4,5,115,11,6,3,6
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCErroneous,56,0,2,0,14,0,10,0,9,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCSerial,16,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCSummary,16,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCSystemProperty,16,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCCatch,28,0,0,0,10,0,7,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCExpression,8,15,0,0,4,5,4,3,4,3
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCFunctionalExpression,3,15,1,1,0,4,1,2,0,2
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCIf,34,0,0,0,12,0,8,0,8,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCYield,25,0,0,0,9,0,6,0,6,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCLiteral,30,0,4,0,8,0,6,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCGuardPattern,28,0,0,0,11,0,7,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DocTreeMaker.new Tokens.Comment() {...},14,0,0,0,5,0,5,0,5,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCSwitch,31,0,0,0,11,0,7,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCDirective,3,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCReturn,24,0,0,0,9,0,6,0,6,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCWildcard,7,38,1,3,1,12,1,8,0,6
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCOperatorExpression,3,6,0,0,1,2,1,2,1,2
JaCoCo Coverage Report,com.sun.tools.javac.tree,DocPretty.UncheckedIOException,6,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCTypeParameter,16,18,0,0,5,7,5,3,5,3
JaCoCo Coverage Report,com.sun.tools.javac.tree,DocPretty,1087,0,81,0,369,0,86,0,44,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCModifiers,9,20,0,0,3,7,3,4,3,4
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCMethodInvocation,8,36,0,2,3,12,3,7,3,6
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCRequires,34,0,0,0,12,0,8,0,8,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCNewClass,17,35,0,2,6,12,6,6,6,5
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCPattern,4,3,0,0,2,1,2,1,2,1
JaCoCo Coverage Report,com.sun.tools.javac.tree,TreeInfo.PatternPrimaryType,3,12,0,0,0,1,1,2,1,2
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCAssign,13,15,0,0,4,6,4,3,4,3
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCDocType,16,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCImport,19,9,0,0,6,4,6,1,6,1
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCDoWhileLoop,28,0,0,0,10,0,7,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCInstanceOf,38,20,6,0,4,7,7,4,4,4
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCParens,5,17,0,0,2,6,2,4,2,4
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCAnnotatedType,37,0,4,0,11,0,9,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCArrayTypeTree,2,20,0,0,1,7,1,5,1,5
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCPolyExpression,8,11,2,2,1,2,2,3,1,2
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCUnary,14,18,0,0,5,6,4,3,4,3
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCReturn,5,17,0,0,2,6,2,4,2,4
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCSince,16,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,TreeCopier,1198,579,11,7,188,95,51,29,45,26
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCMemberReference.OverloadKind,21,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCVariableDecl,44,54,2,2,12,16,8,8,7,7
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCLabeledStatement,28,0,0,0,10,0,7,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCBlock,16,23,2,0,3,8,4,4,3,4
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCArrayAccess,28,0,0,0,10,0,7,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCLink,36,0,4,0,10,0,7,0,5,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCLiteral,44,26,7,0,10,9,6,5,2,5
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCCaseLabel,11,3,4,0,1,1,3,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCThrows,36,0,4,0,10,0,7,0,5,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCSerialField,28,0,0,0,10,0,6,0,6,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.TypeBoundKind,12,10,0,0,3,4,3,2,3,2
JaCoCo Coverage Report,com.sun.tools.javac.tree,TreeInfo.new TreeInfo.DeclScanner() {...},30,0,4,0,8,0,5,0,3,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,TreeInfo.TypeAnnotationFinder,14,15,6,2,3,5,5,2,1,2
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCVersion,16,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,TreeInfo.new Error() {...},6,0,0,0,3,0,1,0,1,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCIndex,22,0,0,0,8,0,5,0,5,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCReference,28,0,0,0,10,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,Pretty.new TreeScanner() {...},30,0,6,0,6,0,6,0,3,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,TreeMaker,938,1186,59,77,180,244,101,90,54,66
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCSerialData,16,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCDocRoot,10,0,0,0,3,0,3,0,3,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCSynchronized,28,0,0,0,10,0,7,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCConditional,11,23,0,0,4,8,4,4,4,4
JaCoCo Coverage Report,com.sun.tools.javac.tree,TreeTranslator,597,516,6,12,141,119,44,35,40,30
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCCase,86,0,6,0,20,0,17,0,14,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,TreeInfo.new JCDiagnostic.DiagnosticPosition() {...},15,9,0,0,4,1,4,1,4,1
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCValue,16,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCTypeIntersection,22,0,0,0,8,0,6,0,6,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCDeprecated,16,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCForLoop,40,0,0,0,14,0,9,0,9,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,TreeScanner,292,313,0,10,103,99,39,37,39,32
JaCoCo Coverage Report,com.sun.tools.javac.tree,DocTreeMaker,1036,54,65,2,240,13,87,4,53,3
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCTypeUnion,22,0,0,0,8,0,6,0,6,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCInlineTag,7,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCOpens,28,0,0,0,10,0,7,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCMemberReference,55,0,2,0,18,0,13,0,12,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCEndElement,16,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCEnhancedForLoop,34,0,0,0,12,0,8,0,8,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCIdentifier,16,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.file,Locations.ModuleLocationHandler,33,31,0,0,8,10,7,4,7,4
JaCoCo Coverage Report,com.sun.tools.javac.file,RelativePath.RelativeFile,36,39,1,1,7,8,5,4,4,4
JaCoCo Coverage Report,com.sun.tools.javac.file,JavacFileManager,1013,659,138,48,232,166,124,44,39,36
JaCoCo Coverage Report,com.sun.tools.javac.file,JavacFileManager.JRTImageContainer,121,0,18,0,29,0,15,0,6,0
JaCoCo Coverage Report,com.sun.tools.javac.file,RelativePath,46,22,4,0,7,6,7,3,5,3
JaCoCo Coverage Report,com.sun.tools.javac.file,PathFileObject,174,219,22,14,37,53,30,19,14,17
JaCoCo Coverage Report,com.sun.tools.javac.file,Locations.ModuleTable,100,56,10,2,27,10,13,5,8,4
JaCoCo Coverage Report,com.sun.tools.javac.file,Locations.OutputLocationHandler,222,14,33,1,46,4,24,2,7,2
JaCoCo Coverage Report,com.sun.tools.javac.file,Locations.SystemModulesLocationHandler,274,111,26,6,66,25,24,6,9,5
JaCoCo Coverage Report,com.sun.tools.javac.file,Locations.ModuleSourcePathLocationHandler,728,26,88,2,161,7,66,3,19,3
JaCoCo Coverage Report,com.sun.tools.javac.file,Locations,336,386,60,16,78,54,47,20,13,16
JaCoCo Coverage Report,com.sun.tools.javac.file,Locations.SimpleLocationHandler,49,23,5,1,11,8,7,3,4,3
JaCoCo Coverage Report,com.sun.tools.javac.file,JRTIndex,271,45,34,3,62,13,23,4,4,4
JaCoCo Coverage Report,com.sun.tools.javac.file,PathFileObject.SimpleFileObject,40,42,6,0,12,10,5,6,2,6
JaCoCo Coverage Report,com.sun.tools.javac.file,Locations.SearchPath,164,138,28,16,45,33,23,12,5,8
JaCoCo Coverage Report,com.sun.tools.javac.file,Locations.LocationHandler,8,10,0,2,4,2,4,3,4,2
JaCoCo Coverage Report,com.sun.tools.javac.file,JavacFileManager.SortFiles,15,0,0,0,3,0,1,0,1,0
JaCoCo Coverage Report,com.sun.tools.javac.file,PathFileObject.JRTFileObject,32,0,0,0,7,0,5,0,5,0
JaCoCo Coverage Report,com.sun.tools.javac.file,JRTIndex.CtSym,72,0,10,0,20,0,8,0,3,0
JaCoCo Coverage Report,com.sun.tools.javac.file,FSInfo,162,17,21,1,44,6,18,3,7,3
JaCoCo Coverage Report,com.sun.tools.javac.file,Locations.ClassPathLocationHandler,2,63,4,6,1,18,4,6,0,5
JaCoCo Coverage Report,com.sun.tools.javac.file,JavacFileManager.DirectoryContainer,48,114,8,12,13,30,8,8,1,5
JaCoCo Coverage Report,com.sun.tools.javac.file,JavacFileManager.ArchiveContainer.new SimpleFileVisitor() {...},36,0,2,0,5,0,3,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.file,JavacFileManager.ArchiveContainer.new SimpleFileVisitor() {...},49,0,6,0,8,0,6,0,3,0
JaCoCo Coverage Report,com.sun.tools.javac.file,JRTIndex.Entry,15,0,0,0,5,0,1,0,1,0
JaCoCo Coverage Report,com.sun.tools.javac.file,BaseFileManager.new Thread() {...},54,0,2,0,13,0,3,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.file,BaseFileManager.new OptionHelper.GrumpyHelper() {...},12,20,0,0,3,4,2,3,2,3
JaCoCo Coverage Report,com.sun.tools.javac.file,PathFileObject.CannotCreateUriError,5,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,com.sun.tools.javac.file,BaseFileManager.ByteBufferCache,9,24,3,3,1,7,2,3,0,2
JaCoCo Coverage Report,com.sun.tools.javac.file,PathFileObject.DirectoryFileObject,33,17,0,0,5,5,3,2,3,2
JaCoCo Coverage Report,com.sun.tools.javac.file,Locations.BasicLocationHandler,69,14,9,1,17,5,9,1,4,1
JaCoCo Coverage Report,com.sun.tools.javac.file,Locations.PatchModulesLocationHandler,118,26,7,1,23,5,12,2,8,2
JaCoCo Coverage Report,com.sun.tools.javac.file,CacheFSInfo,51,76,2,0,13,14,4,9,3,9
JaCoCo Coverage Report,com.sun.tools.javac.file,Locations.ModulePathLocationHandler,295,24,39,3,69,9,33,2,12,2
JaCoCo Coverage Report,com.sun.tools.javac.file,JavacFileManager.PathAndContainer,53,12,8,0,6,5,7,1,3,1
JaCoCo Coverage Report,com.sun.tools.javac.file,JavacFileManager.SortFiles.new JavacFileManager.SortFiles() {...},11,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.file,JavacFileManager.SortFiles.new JavacFileManager.SortFiles() {...},11,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.file,Locations.ModulePathLocationHandler.ModulePathIterator,665,0,72,0,150,0,43,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.file,RelativePath.RelativeDirectory,84,21,10,2,14,3,11,2,5,2
JaCoCo Coverage Report,com.sun.tools.javac.file,JavacFileManager.ArchiveContainer,160,0,18,0,37,0,16,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.file,JavacFileManager.new Iterator() {...},21,0,0,0,4,0,3,0,3,0
JaCoCo Coverage Report,com.sun.tools.javac.file,JavacFileManager.new Iterator() {...},6,21,0,0,2,4,0,3,0,3
JaCoCo Coverage Report,com.sun.tools.javac.file,JavacFileManager.new JavacFileManager.Container() {...},8,3,0,0,5,1,5,1,5,1
JaCoCo Coverage Report,com.sun.tools.javac.file,BaseFileManager,285,358,30,29,61,99,29,29,4,24
JaCoCo Coverage Report,com.sun.tools.javac.file,Locations.BootClassPathLocationHandler,147,164,22,10,39,32,22,5,5,5
JaCoCo Coverage Report,com.sun.tools.javac.file,BaseFileManager.ContentCacheEntry,1,27,1,1,0,6,1,3,0,3
JaCoCo Coverage Report,com.sun.tools.javac.file,PathFileObject.JarFileObject,83,0,2,0,15,0,8,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.platform,JDKPlatformProvider.PlatformDescriptionImpl.SigJavaFileObject,16,0,0,0,5,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.platform,JDKPlatformProvider.PlatformDescriptionImpl.1.new Iterator() {...},78,0,14,0,19,0,10,0,3,0
JaCoCo Coverage Report,com.sun.tools.javac.platform,JDKPlatformProvider.PlatformDescriptionImpl,353,0,28,0,81,0,27,0,13,0
JaCoCo Coverage Report,com.sun.tools.javac.platform,JDKPlatformProvider.PlatformDescriptionImpl.new JavacFileManager() {...},94,0,8,0,19,0,10,0,6,0
JaCoCo Coverage Report,com.sun.tools.javac.platform,PlatformUtils,70,0,4,0,16,0,6,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.platform,PlatformProvider.PlatformNotSupported,3,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,com.sun.tools.javac.platform,JDKPlatformProvider,167,0,14,0,38,0,14,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.resources,LauncherProperties,3,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,com.sun.tools.javac.resources,launcher_zh_CN,201,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.resources,launcher_ja,201,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.resources,CompilerProperties.Warnings,1979,337,0,0,136,40,136,3,136,3
JaCoCo Coverage Report,com.sun.tools.javac.resources,legacy,7091,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.resources,CompilerProperties.Fragments,4126,1245,0,0,228,147,228,10,228,10
JaCoCo Coverage Report,com.sun.tools.javac.resources,compiler_zh_CN,11875,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.resources,compiler_ja,11875,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.resources,LauncherProperties.Errors,152,0,0,0,15,0,10,0,10,0
JaCoCo Coverage Report,com.sun.tools.javac.resources,launcher,201,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.resources,version,45,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.resources,javac_zh_CN,1865,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.resources,CompilerProperties,3,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,com.sun.tools.javac.resources,javac_ja,1865,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.resources,CompilerProperties.Errors,5152,1741,0,0,318,216,318,4,318,4
JaCoCo Coverage Report,com.sun.tools.javac.resources,compiler,0,12473,0,0,0,2,0,2,0,2
JaCoCo Coverage Report,com.sun.tools.javac.resources,ct,9691,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.resources,javac,0,1891,0,0,0,2,0,2,0,2
JaCoCo Coverage Report,com.sun.tools.javac.resources,CompilerProperties.Notes,1060,97,0,0,53,12,53,1,53,1
JaCoCo Coverage Report,com.sun.tools.javac.comp,TypeEnter.AbstractHeaderPhase.Synthesizer,262,0,16,0,51,0,17,0,9,0
JaCoCo Coverage Report,com.sun.tools.javac.comp,Flow.BaseAnalyzer.PendingExit,1,6,0,0,1,3,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.comp,Check,6964,3131,1369,405,1265,610,891,208,114,93
JaCoCo Coverage Report,com.sun.tools.javac.comp,Enter.UnenterScanner,34,9,2,0,8,3,2,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.comp,Resolve.MethodResolutionContext,6,90,0,2,2,16,2,5,2,4
JaCoCo Coverage Report,com.sun.tools.javac.comp,Resolve.MethodReferenceCheck,55,0,2,0,10,0,6,0,5,0
JaCoCo Coverage Report,com.sun.tools.javac.comp,DeferredAttr.DeferredType.SpeculativeCache,58,11,8,0,12,2,6,1,2,1
